timestamp,imu_id,accel_x,accel_y,accel_z,roll,pitch,yaw
0.0,0,-0.059,-0.875,-0.524,-121.28254896956933,2.8623446054648993,-113.80155776841376
0.0,1,0.145,-0.971,0.22,-77.39999999999999,-7.499999999999999,-103.0
0.0,2,-0.145,-0.971,-0.22,-102.60000000000001,7.499999999999999,77.0
0.0,3,-0.052,-0.965,0.27,-73.28418082362124,3.140521287705098,59.36150776375754
0.0,4,-0.052,-0.965,0.27,-73.28418082362124,3.140521287705098,59.36150776375754
0.0,5,-0.052,-0.965,0.27,-73.28418082362124,3.140521287705098,59.36150776375754
0.039,0,-0.054,-0.876,-0.521,-121.17407533782111,2.9576901679060947,-113.72524968439406
0.039,1,0.13,-0.966,0.22,-77.39999999999999,-7.499999999999999,-103.0
0.039,2,-0.13,-0.966,-0.22,-102.60000000000001,7.499999999999999,77.0
0.039,3,-0.05,-0.964,0.276,-73.3827035692539,3.122570346261613,59.25612560492847
0.039,4,-0.05,-0.964,0.276,-73.3827035692539,3.122570346261613,59.25612560492847
0.039,5,-0.05,-0.964,0.276,-73.3827035692539,3.122570346261613,59.25612560492847
0.077,0,-0.054,-0.87,-0.518,-121.1696158308249,3.0094508407398446,-113.73957167995508
0.077,1,0.147,-0.966,0.224,-77.3,-7.699999999999999,-103.0
0.077,2,-0.147,-0.966,-0.224,-102.7,7.699999999999999,77.0
0.077,3,-0.052,-0.96,0.267,-73.3827035692539,3.122570346261613,59.25612560492847
0.077,4,-0.052,-0.96,0.267,-73.3827035692539,3.122570346261613,59.25612560492847
0.077,5,-0.052,-0.96,0.267,-73.3827035692539,3.122570346261613,59.25612560492847
0.115,0,-0.05,-0.874,-0.519,-121.07430491348708,2.9491879124262925,-113.82010907076561
0.115,1,0.145,-0.959,0.221,-77.3,-7.8,-102.9
0.115,2,-0.145,-0.959,-0.221,-102.7,7.8,77.1
0.115,3,-0.053,-0.966,0.278,-73.37750014569005,3.0939682231457004,59.35208911025427
0.115,4,-0.053,-0.966,0.278,-73.37750014569005,3.0939682231457004,59.35208911025427
0.115,5,-0.053,-0.966,0.278,-73.37750014569005,3.0939682231457004,59.35208911025427
0.153,0,-0.052,-0.875,-0.52,-121.06985357197559,3.0007995221540678,-113.73434161379653
0.153,1,0.137,-0.963,0.216,-77.3,-7.8,-102.9
0.153,2,-0.137,-0.963,-0.216,-102.7,7.8,77.1
0.153,3,-0.05,-0.967,0.273,-73.37234484291352,3.0653574381000728,59.34804743615871
0.153,4,-0.05,-0.967,0.273,-73.37234484291352,3.0653574381000728,59.34804743615871
0.153,5,-0.05,-0.967,0.273,-73.37234484291352,3.0653574381000728,59.34804743615871
0.19,0,-0.059,-0.876,-0.524,-121.16507860362381,3.061204795839946,-113.75388553722388
0.19,1,0.143,-0.971,0.219,-77.39999999999999,-7.8,-102.9
0.19,2,-0.143,-0.971,-0.219,-102.60000000000001,7.8,77.1
0.19,3,-0.048,-0.962,0.275,-73.36217863185026,3.008110205083236,59.439948736618085
0.19,4,-0.048,-0.962,0.275,-73.36217863185026,3.008110205083236,59.439948736618085
0.19,5,-0.048,-0.962,0.275,-73.36217863185026,3.008110205083236,59.439948736618085
0.229,0,-0.059,-0.877,-0.53,-121.16046364782166,3.1129519168076816,-113.76819111627141
0.229,1,0.135,-0.978,0.218,-77.39999999999999,-7.8,-102.9
0.229,2,-0.135,-0.978,-0.218,-102.60000000000001,7.8,77.1
0.229,3,-0.05,-0.965,0.272,-73.36217863185026,3.008110205083236,59.439948736618085
0.229,4,-0.05,-0.965,0.272,-73.36217863185026,3.008110205083236,59.439948736618085
0.229,5,-0.05,-0.965,0.272,-73.36217863185026,3.008110205083236,59.439948736618085
0.268,0,-0.057,-0.878,-0.534,-121.26021083495795,3.1218919297689345,-113.77361561261957
0.268,1,0.131,-0.986,0.223,-77.5,-7.699999999999999,-102.9
0.268,2,-0.131,-0.986,-0.223,-102.5,7.699999999999999,77.1
0.268,3,-0.05,-0.97,0.274,-73.35716773942534,2.9794739185612555,59.43589180474898
0.268,4,-0.05,-0.97,0.274,-73.35716773942534,2.9794739185612555,59.43589180474898
0.268,5,-0.05,-0.97,0.274,-73.35716773942534,2.9794739185612555,59.43589180474898
0.305,0,-0.052,-0.882,-0.536,-121.46435028899364,3.0875502481937014,-113.76993619248707
0.305,1,0.128,-0.991,0.215,-77.5,-7.499999999999999,-102.9
0.305,2,-0.128,-0.991,-0.215,-102.5,7.499999999999999,77.1
0.305,3,-0.056,-0.967,0.269,-73.36217863185026,3.008110205083236,59.439948736618085
0.305,4,-0.056,-0.967,0.269,-73.36217863185026,3.008110205083236,59.439948736618085
0.305,5,-0.056,-0.967,0.269,-73.36217863185026,3.008110205083236,59.439948736618085
0.343,0,-0.049,-0.87,-0.534,-121.47339579657798,2.9831431156231574,-113.74076060487481
0.343,1,0.127,-0.98,0.219,-77.5,-7.400000000000001,-102.9
0.343,2,-0.127,-0.98,-0.219,-102.5,7.400000000000001,77.1
0.343,3,-0.051,-0.963,0.277,-73.36723766897649,3.036738071838868,59.4440006293585
0.343,4,-0.051,-0.963,0.277,-73.36723766897649,3.036738071838868,59.4440006293585
0.343,5,-0.051,-0.963,0.277,-73.36723766897649,3.036738071838868,59.4440006293585
0.381,0,-0.045,-0.875,-0.535,-121.58192077575875,2.886878911134491,-113.81657141691561
0.381,1,0.132,-0.975,0.217,-77.5,-7.499999999999999,-102.9
0.381,2,-0.132,-0.975,-0.217,-102.5,7.499999999999999,77.1
0.381,3,-0.047,-0.965,0.268,-73.46583829402807,3.01927253015704,59.438792142207205
0.381,4,-0.047,-0.965,0.268,-73.46583829402807,3.01927253015704,59.438792142207205
0.381,5,-0.047,-0.965,0.268,-73.46583829402807,3.01927253015704,59.438792142207205
0.418,0,-0.04,-0.868,-0.539,-121.69016441926833,2.789986914908762,-113.79200217495094
0.418,1,0.122,-0.978,0.217,-77.5,-7.300000000000001,-102.9
0.418,2,-0.122,-0.978,-0.217,-102.5,7.300000000000001,77.1
0.418,3,-0.053,-0.965,0.268,-73.57459028650908,3.0583684899761745,59.44151255723751
0.418,4,-0.053,-0.965,0.268,-73.57459028650908,3.0583684899761745,59.44151255723751
0.418,5,-0.053,-0.965,0.268,-73.57459028650908,3.0583684899761745,59.44151255723751
0.458,0,-0.04,-0.865,-0.538,-121.89794981984693,2.700020057474708,-113.77174788860994
0.458,1,0.129,-0.973,0.214,-77.5,-7.300000000000001,-102.80000000000001
0.458,2,-0.129,-0.973,-0.214,-102.5,7.300000000000001,77.19999999999999
0.458,3,-0.051,-0.967,0.271,-73.58493525835215,3.114904598009234,59.44939100764687
0.458,4,-0.051,-0.967,0.271,-73.58493525835215,3.114904598009234,59.44939100764687
0.458,5,-0.051,-0.967,0.271,-73.58493525835215,3.114904598009234,59.44939100764687
0.496,0,-0.042,-0.864,-0.538,-121.89794981984693,2.700020057474708,-113.77174788860994
0.496,1,0.132,-0.979,0.217,-77.5,-7.300000000000001,-102.80000000000001
0.496,2,-0.132,-0.979,-0.217,-102.5,7.300000000000001,77.19999999999999
0.496,3,-0.051,-0.967,0.269,-73.58493525835215,3.114904598009234,59.549391007646875
0.496,4,-0.051,-0.967,0.269,-73.58493525835215,3.114904598009234,59.549391007646875
0.496,5,-0.051,-0.967,0.269,-73.58493525835215,3.114904598009234,59.549391007646875
0.534,0,-0.048,-0.868,-0.542,-121.99372606263682,2.760548650911157,-113.79155156450524
0.534,1,0.114,-0.982,0.219,-77.39999999999999,-7.1000000000000005,-102.80000000000001
0.534,2,-0.114,-0.982,-0.219,-102.60000000000001,7.1000000000000005,77.19999999999999
0.534,3,-0.051,-0.969,0.272,-73.58493525835215,3.114904598009234,59.549391007646875
0.534,4,-0.051,-0.969,0.272,-73.58493525835215,3.114904598009234,59.549391007646875
0.534,5,-0.051,-0.969,0.272,-73.58493525835215,3.114904598009234,59.549391007646875
0.572,0,-0.051,-0.864,-0.548,-122.18922587291564,2.8291798807492583,-113.91646474173885
0.572,1,0.13,-0.98,0.222,-77.39999999999999,-7.1000000000000005,-102.80000000000001
0.572,2,-0.13,-0.98,-0.222,-102.60000000000001,7.1000000000000005,77.19999999999999
0.572,3,-0.05,-0.969,0.271,-73.58493525835215,3.114904598009234,59.649391007646884
0.572,4,-0.05,-0.969,0.271,-73.58493525835215,3.114904598009234,59.649391007646884
0.572,5,-0.05,-0.969,0.271,-73.58493525835215,3.114904598009234,59.649391007646884
0.61,0,-0.053,-0.871,-0.548,-122.18070318177456,2.93571079872066,-113.9469837458081
0.61,1,0.109,-0.982,0.222,-77.3,-6.8999999999999995,-102.80000000000001
0.61,2,-0.109,-0.982,-0.222,-102.7,6.8999999999999995,77.19999999999999
0.61,3,-0.054,-0.966,0.274,-73.59017913603377,3.1431595828749495,59.55332252028795
0.61,4,-0.054,-0.966,0.274,-73.59017913603377,3.1431595828749495,59.55332252028795
0.61,5,-0.054,-0.966,0.274,-73.59017913603377,3.1431595828749495,59.55332252028795
0.648,0,-0.056,-0.875,-0.55,-122.17186413788811,3.0422160699533856,-113.87747043042762
0.648,1,0.12,-0.979,0.223,-77.2,-6.8,-102.80000000000001
0.648,2,-0.12,-0.979,-0.223,-102.8,6.8,77.19999999999999
0.648,3,-0.055,-0.967,0.269,-73.60080963298091,3.199643014763264,59.4611698927676
0.648,4,-0.055,-0.967,0.269,-73.60080963298091,3.199643014763264,59.4611698927676
0.648,5,-0.055,-0.967,0.269,-73.60080963298091,3.199643014763264,59.4611698927676
0.686,0,-0.061,-0.872,-0.547,-122.16270866562542,3.1486947571236272,-114.00792362261623
0.686,1,0.108,-0.977,0.223,-77.1,-6.8,-102.80000000000001
0.686,2,-0.108,-0.977,-0.223,-102.9,6.8,77.19999999999999
0.686,3,-0.052,-0.969,0.273,-73.6061962352254,3.227871301992459,59.46508566168245
0.686,4,-0.052,-0.969,0.273,-73.6061962352254,3.227871301992459,59.46508566168245
0.686,5,-0.052,-0.969,0.273,-73.6061962352254,3.227871301992459,59.46508566168245
0.724,0,-0.061,-0.874,-0.537,-122.05348214649729,3.2461443922046773,-114.03268566380164
0.724,1,0.115,-0.961,0.229,-77.0,-6.7,-102.7
0.724,2,-0.115,-0.961,-0.229,-103.0,6.7,77.3
0.724,3,-0.051,-0.969,0.263,-73.70456777678929,3.2090685780303634,59.35956275131348
0.724,4,-0.051,-0.969,0.263,-73.70456777678929,3.2090685780303634,59.35956275131348
0.724,5,-0.051,-0.969,0.263,-73.70456777678929,3.2090685780303634,59.35956275131348
0.763,0,-0.058,-0.862,-0.534,-122.0437100443452,3.3522721411284357,-113.96288459479618
0.763,1,0.139,-0.954,0.225,-76.80000000000001,-7.000000000000001,-102.7
0.763,2,-0.139,-0.954,-0.225,-103.19999999999999,7.000000000000001,77.3
0.763,3,-0.055,-0.963,0.272,-73.61163039516588,3.25609053022916,59.26899609184714
0.763,4,-0.055,-0.963,0.272,-73.61163039516588,3.25609053022916,59.26899609184714
0.763,5,-0.055,-0.963,0.272,-73.61163039516588,3.25609053022916,59.26899609184714
0.801,0,-0.062,-0.863,-0.534,-121.93897776886382,3.3958708055090354,-114.07205478880813
0.801,1,0.128,-0.945,0.224,-76.7,-7.200000000000002,-102.7
0.801,2,-0.128,-0.945,-0.224,-103.3,7.200000000000002,77.3
0.801,3,-0.049,-0.964,0.271,-73.5078210532611,3.246664530701297,59.17064100081552
0.801,4,-0.049,-0.964,0.271,-73.5078210532611,3.246664530701297,59.17064100081552
0.801,5,-0.049,-0.964,0.271,-73.5078210532611,3.246664530701297,59.17064100081552
0.838,0,-0.066,-0.87,-0.535,-121.92874885164436,3.5016588846859706,-114.10201502534332
0.838,1,0.134,-0.95,0.231,-76.7,-7.300000000000001,-102.7
0.838,2,-0.134,-0.95,-0.231,-103.3,7.300000000000001,77.3
0.838,3,-0.054,-0.966,0.271,-73.50240576879034,3.2182715467548673,58.96667830580592
0.838,4,-0.054,-0.966,0.271,-73.50240576879034,3.2182715467548673,58.96667830580592
0.838,5,-0.054,-0.966,0.271,-73.50240576879034,3.2182715467548673,58.96667830580592
0.876,0,-0.061,-0.873,-0.539,-121.83418573494157,3.4391563361674407,-114.28104940457887
0.876,1,0.119,-0.959,0.228,-76.7,-7.200000000000002,-102.6
0.876,2,-0.119,-0.959,-0.228,-103.3,7.200000000000002,77.4
0.876,3,-0.062,-0.963,0.27,-73.5078210532611,3.246664530701297,58.970641000815505
0.876,4,-0.062,-0.963,0.27,-73.5078210532611,3.246664530701297,58.970641000815505
0.876,5,-0.062,-0.963,0.27,-73.5078210532611,3.246664530701297,58.970641000815505
0.915,0,-0.065,-0.876,-0.537,-121.83418573494157,3.4391563361674407,-114.28104940457887
0.915,1,0.14,-0.953,0.225,-76.7,-7.400000000000001,-102.6
0.915,2,-0.14,-0.953,-0.225,-103.3,7.400000000000001,77.4
0.915,3,-0.058,-0.962,0.272,-73.51328415221234,3.2750484120292964,58.7745982972302
0.915,4,-0.058,-0.962,0.272,-73.51328415221234,3.2750484120292964,58.7745982972302
0.915,5,-0.058,-0.962,0.272,-73.51328415221234,3.2750484120292964,58.7745982972302
0.953,0,-0.066,-0.878,-0.536,-121.72933452748809,3.482128187971609,-114.28986922122891
0.953,1,0.125,-0.96,0.225,-76.7,-7.500000000000001,-102.6
0.953,2,-0.125,-0.96,-0.225,-103.3,7.500000000000001,77.4
0.953,3,-0.055,-0.966,0.268,-73.40944221137518,3.265448208401313,58.67622875528326
0.953,4,-0.055,-0.966,0.268,-73.40944221137518,3.265448208401313,58.67622875528326
